"TE_id" "TE_class" "fam_length" "fpkm" "tpm" "TE_class_group"
"334" "Seq_117512:236978..245993" "LTR/Copia" 9015 0 0 "LTR"
"335" "Seq_117512:328541..340217" "LTR/Gypsy" 11676 0 0 "LTR"
"336" "Seq_117512:37130..42418" "LTR/Copia" 5288 0 0 "LTR"
"337" "Seq_117512:83332..99720" "LTR/Copia" 16388 0 0 "LTR"
"338" "Seq_117512:89360..96901" "LTR/Gypsy" 7541 0 0 "LTR"
"339" "Seq_117513:37459..48786" "LTR/Gypsy" 11327 0 0 "LTR"
"340" "Seq_117514:24404..33925" "LTR/Copia" 9521 0 0 "LTR"
"341" "Seq_117515:117416..117819" "MITE/DTM" 403 0 0 "MITE"
"342" "Seq_117515:125209..125612" "MITE/DTM" 403 0 0 "MITE"
"343" "Seq_117515:140600..147999" "LTR/Gypsy" 7399 0 0 "LTR"
"344" "Seq_117515:149022..158782" "LTR/Gypsy" 9760 0 0 "LTR"
"345" "Seq_117515:263076..272352" "LTR/Copia" 9276 0 0 "LTR"
"346" "Seq_117515:309325..309762" "MITE/DTA" 437 0 0 "MITE"
"347" "Seq_117515:319381..326747" "LTR/Gypsy" 7366 0 0 "LTR"
"348" "Seq_117515:343377..343681" "MITE/DTM" 304 0 0 "MITE"
"349" "Seq_117515:351093..351397" "MITE/DTM" 304 0 0 "MITE"
"350" "Seq_117515:53796..63273" "LTR/Gypsy" 9477 0 0 "LTR"
"351" "Seq_117515:86954..96390" "LTR/Copia" 9436 0 0 "LTR"
"352" "Seq_117516:1050391..1050675" "MITE/DTH" 284 0 0 "MITE"
"353" "Seq_117516:1113862..1113967" "MITE/DTM" 105 0 0 "MITE"
"354" "Seq_117516:1214036..1228243" "LTR/Copia" 14207 0 0 "LTR"
"355" "Seq_117516:1218034..1225515" "LTR/Gypsy" 7481 0 0 "LTR"
"356" "Seq_117516:1253479..1265095" "LTR/Gypsy" 11616 0 0 "LTR"
"357" "Seq_117516:131861..126905" "DNA/Helitron" 4956 0 0 "DNA"
"358" "Seq_117516:201010..215060" "LTR/Gypsy" 14050 0 0 "LTR"
"359" "Seq_117516:309033..316291" "LTR/unknown" 7258 0 0 "LTR"
"360" "Seq_117516:323799..333297" "LTR/Copia" 9498 0 0 "LTR"
"361" "Seq_117516:361826..372198" "LTR/Gypsy" 10372 0 0 "LTR"
"362" "Seq_117516:405098..414032" "LTR/Copia" 8934 0 0 "LTR"
"363" "Seq_117516:463308..463939" "DNA/DTA" 631 0 0 "DNA"
"364" "Seq_117516:483312..497962" "LTR/Gypsy" 14650 0 0 "LTR"
"365" "Seq_117516:485193..492592" "LTR/Gypsy" 7399 0 0 "LTR"
"366" "Seq_117516:589715..597081" "LTR/Gypsy" 7366 0 0 "LTR"
"367" "Seq_117516:71627..72145" "MITE/DTA" 518 0 0 "MITE"
"368" "Seq_117516:910070..925336" "LTR/Gypsy" 15266 0 0 "LTR"
"369" "Seq_117516:969359..978838" "LTR/Copia" 9479 0 0 "LTR"
"370" "Seq_117517:42843..49703" "LTR/Gypsy" 6860 0 0 "LTR"
"371" "Seq_117518:37243..46956" "LTR/Gypsy" 9713 0 0 "LTR"
"372" "Seq_117520:14988..21690" "LTR/Gypsy" 6702 0 0 "LTR"
"373" "Seq_117520:14990..21697" "LTR/Gypsy" 6707 0 0 "LTR"
"374" "Seq_117520:21698..33011" "LTR/Gypsy" 11313 0 0 "LTR"
"375" "Seq_117522:14729..18507" "DNA/DTC" 3778 0 0 "DNA"
"376" "Seq_117522:21720..31177" "LTR/Copia" 9457 0 0 "LTR"
"377" "Seq_117522:35502..45008" "LTR/Copia" 9506 0 0 "LTR"
"378" "Seq_117522:49256..49775" "MITE/DTA" 519 0 0 "MITE"
"379" "Seq_117523:29640..39883" "LTR/Gypsy" 10243 0 0 "LTR"
"380" "Seq_117524:32558..38788" "LTR/Gypsy" 6230 5.36075935942571 65.4499756835095 "LTR"
"381" "Seq_117525:32168..45926" "LTR/Gypsy" 13758 0 0 "LTR"
"382" "Seq_117525:40463..43152" "DNA/DTM" 2689 0 0 "DNA"
"383" "Seq_117526:17077..24426" "LTR/Gypsy" 7349 0 0 "LTR"
"384" "Seq_117526:34021..48297" "LTR/Gypsy" 14276 0 0 "LTR"
"385" "Seq_117526:35481..42343" "LTR/Gypsy" 6862 0 0 "LTR"
"386" "Seq_117527:241832..251281" "LTR/Copia" 9449 0 0 "LTR"
"387" "Seq_117527:320159..328195" "LTR/Gypsy" 8036 0 0 "LTR"
"388" "Seq_117527:360772..363573" "DNA/DTC" 2801 11.9234312064342 145.57420510827 "DNA"
"389" "Seq_117527:470945..482478" "LTR/Gypsy" 11533 0 0 "LTR"
"390" "Seq_117527:82971..83533" "MITE/DTH" 562 0 0 "MITE"
"391" "Seq_117528:2669..5351" "DNA/DTM" 2682 0 0 "DNA"
"392" "Seq_117529:11102..22090" "LTR/Gypsy" 10988 0 0 "LTR"
"393" "Seq_117531:15966..26223" "LTR/Gypsy" 10257 0 0 "LTR"
"394" "Seq_117533:23106..29995" "LTR/Gypsy" 6889 0 0 "LTR"
"395" "Seq_117534:11576..21027" "LTR/Copia" 9451 0 0 "LTR"
"396" "Seq_117535:3940..10850" "LTR/Gypsy" 6910 0 0 "LTR"
"397" "Seq_117536:26757..34138" "LTR/Gypsy" 7381 0 0 "LTR"
"398" "Seq_117540:29294..40662" "LTR/Gypsy" 11368 0 0 "LTR"
"399" "Seq_117540:45783..55187" "LTR/Gypsy" 9404 0 0 "LTR"
"400" "Seq_117542:41872..54888" "LTR/Gypsy" 13016 0 0 "LTR"
"401" "Seq_117544:23573..40703" "LTR/unknown" 17130 0 0 "LTR"
"402" "Seq_117545:2227..11620" "LTR/Gypsy" 9393 0 0 "LTR"
"403" "Seq_117549:35177..42616" "LTR/Gypsy" 7439 0 0 "LTR"
"404" "Seq_117550:12430..19766" "LTR/Gypsy" 7336 0 0 "LTR"
"405" "Seq_117550:33923..43652" "LTR/Gypsy" 9729 0 0 "LTR"
"406" "Seq_117550:6171..22931" "LTR/unknown" 16760 0 0 "LTR"
"407" "Seq_117551:37701..46510" "LTR/Copia" 8809 0 0 "LTR"
"408" "Seq_117551:38369..38684" "MITE/DTM" 315 0 0 "MITE"
"409" "Seq_117554:42475..51520" "LTR/Gypsy" 9045 0 0 "LTR"
"410" "Seq_117558:34409..50621" "LTR/Copia" 16212 0.343341668817565 4.19188819504343 "LTR"
"411" "Seq_117559:7755..21176" "LTR/Gypsy" 13421 0.829484410233269 10.1272470632656 "LTR"
"412" "Seq_117561:21554..31838" "LTR/Gypsy" 10284 0 0 "LTR"
"413" "Seq_117561:35743..37284" "DNA/DTC" 1541 0 0 "DNA"
"414" "Seq_117563:21266..30664" "LTR/Gypsy" 9398 0 0 "LTR"
"415" "Seq_117563:49242..56812" "LTR/Gypsy" 7570 0 0 "LTR"
"416" "Seq_117565:17200..24523" "LTR/Gypsy" 7323 0 0 "LTR"
"417" "Seq_117565:34857..46424" "LTR/Gypsy" 11567 0 0 "LTR"
"418" "Seq_117565:56256..67825" "LTR/Gypsy" 11569 0 0 "LTR"
"419" "Seq_117567:29629..42267" "LTR/Copia" 12638 0 0 "LTR"
"420" "Seq_117569:26600..36128" "LTR/Copia" 9528 0 0 "LTR"
"421" "Seq_117569:3108..12132" "LTR/Copia" 9024 0 0 "LTR"
"422" "Seq_117570:46538..53910" "LTR/Gypsy" 7372 0 0 "LTR"
"423" "Seq_117573:28859..42240" "LTR/Gypsy" 13381 0 0 "LTR"
"424" "Seq_117573:51953..63441" "LTR/Gypsy" 11488 0 0 "LTR"
"425" "Seq_117573:74017..83429" "LTR/Gypsy" 9412 0 0 "LTR"
"426" "Seq_117574:2746..5432" "DNA/DTM" 2686 0 0 "DNA"
"427" "Seq_117576:34832..49156" "LTR/Gypsy" 14324 0 0 "LTR"
"428" "Seq_117577:20219..27581" "LTR/Gypsy" 7362 0 0 "LTR"
"429" "Seq_117582:13063..18422" "LTR/Gypsy" 5359 0 0 "LTR"
"430" "Seq_117584:25730..26424" "DNA/DTA" 694 0 0 "DNA"
"431" "Seq_117584:47419..61338" "LTR/Gypsy" 13919 0 0 "LTR"
"432" "Seq_117584:5469..12848" "LTR/Gypsy" 7379 0 0 "LTR"
"433" "Seq_117586:28706..42396" "LTR/Gypsy" 13690 0 0 "LTR"
"434" "Seq_117587:25893..33258" "LTR/Gypsy" 7365 0 0 "LTR"
"435" "Seq_117587:64646..77535" "LTR/Gypsy" 12889 0 0 "LTR"
"436" "Seq_117589:23113..30562" "LTR/Gypsy" 7449 0 0 "LTR"
"437" "Seq_117589:36114..46890" "LTR/Gypsy" 10776 0 0 "LTR"
"438" "Seq_117589:36724..46182" "LTR/Gypsy" 9458 0 0 "LTR"
"439" "Seq_117589:7363..14779" "LTR/Gypsy" 7416 0 0 "LTR"
"440" "Seq_117590:60567..63627" "LTR/unknown" 3060 0 0 "LTR"
"441" "Seq_51766:100010699..100020151" "LTR/Copia" 9452 0 0 "LTR"
"442" "Seq_51766:100063175..100072315" "LTR/Copia" 9140 0 0 "LTR"
"443" "Seq_51766:100079972..100087328" "LTR/Gypsy" 7356 0 0 "LTR"
"444" "Seq_51766:100087378..100097519" "LTR/Copia" 10141 0 0 "LTR"
"445" "Seq_51766:100152144..100152849" "DNA/DTA" 705 0 0 "DNA"
"446" "Seq_51766:100170231..100177637" "LTR/Gypsy" 7406 0 0 "LTR"
"447" "Seq_51766:100281848..100282767" "DNA/DTA" 919 0 0 "DNA"
"448" "Seq_51766:100284873..100296734" "LTR/Gypsy" 11861 0 0 "LTR"
"449" "Seq_51766:100325571..100337309" "LTR/Gypsy" 11738 0 0 "LTR"
"450" "Seq_51766:100344712..100358745" "LTR/Gypsy" 14033 0 0 "LTR"
"451" "Seq_51766:100396014..100397287" "DNA/DTC" 1273 0 0 "DNA"
"452" "Seq_51766:10039706..10056377" "LTR/unknown" 16671 0 0 "LTR"
"453" "Seq_51766:100419845..100422598" "DNA/DTM" 2753 0 0 "DNA"
"454" "Seq_51766:10042132..10049694" "LTR/Gypsy" 7562 0 0 "LTR"
"455" "Seq_51766:100433119..100435871" "DNA/DTM" 2752 0 0 "DNA"
"456" "Seq_51766:100435459..100444885" "LTR/Copia" 9426 0.590521444395328 7.20972750032294 "LTR"
"457" "Seq_51766:100447759..100448086" "MITE/DTM" 327 0 0 "MITE"
"458" "Seq_51766:100485645..100495759" "LTR/Gypsy" 10114 0 0 "LTR"
"459" "Seq_51766:10062768..10075527" "LTR/Gypsy" 12759 0 0 "LTR"
"460" "Seq_51766:100662024..100671568" "LTR/Gypsy" 9544 0 0 "LTR"
"461" "Seq_51766:100681485..100688865" "LTR/Gypsy" 7380 0 0 "LTR"
"462" "Seq_51766:100729904..100741909" "LTR/Copia" 12005 0 0 "LTR"
"463" "Seq_51766:100753936..100755776" "DNA/DTC" 1840 0 0 "DNA"
"464" "Seq_51766:100755895..100768317" "LTR/Gypsy" 12422 0 0 "LTR"
"465" "Seq_51766:100870426..100879093" "LTR/Copia" 8667 0 0 "LTR"
"466" "Seq_51766:100877868..100888120" "LTR/unknown" 10252 0 0 "LTR"
"467" "Seq_51766:100970333..100978835" "LTR/Copia" 8502 0 0 "LTR"
"468" "Seq_51766:100997919..101003057" "DNA/Helitron" 5138 177.669490486326 2169.18220952885 "DNA"
"469" "Seq_51766:101003874..101006656" "DNA/DTC" 2782 18.0072955477474 219.852632193528 "DNA"
"470" "Seq_51766:10101109..10110657" "LTR/Copia" 9548 0 0 "LTR"
"471" "Seq_51766:101133638..101147713" "LTR/Gypsy" 14075 0 0 "LTR"
"472" "Seq_51766:101239286..101246035" "LTR/Gypsy" 6749 0 0 "LTR"
"473" "Seq_51766:101258618..101258922" "MITE/DTM" 304 0 0 "MITE"
"474" "Seq_51766:101266336..101266640" "MITE/DTM" 304 0 0 "MITE"
"475" "Seq_51766:101279250..101286648" "LTR/Gypsy" 7398 0 0 "LTR"
"476" "Seq_51766:101299508..101306871" "LTR/Gypsy" 7363 0 0 "LTR"
"477" "Seq_51766:101337247..101348787" "LTR/Gypsy" 11540 0 0 "LTR"
"478" "Seq_51766:101366977..101369675" "DNA/DTM" 2698 0 0 "DNA"
"479" "Seq_51766:10136841..10149520" "LTR/Gypsy" 12679 0 0 "LTR"
"480" "Seq_51766:101429438..101430117" "DNA/DTA" 679 0 0 "DNA"
"481" "Seq_51766:101484003..101497591" "LTR/Copia" 13588 0.409644917196817 5.00139030159287 "LTR"
"482" "Seq_51766:101552972..101560323" "LTR/Gypsy" 7351 0 0 "LTR"
"483" "Seq_51766:101598290..101612863" "LTR/unknown" 14573 0 0 "LTR"
"484" "Seq_51766:101600355..101607809" "LTR/Gypsy" 7454 0 0 "LTR"
"485" "Seq_51766:101616739..101624153" "LTR/Gypsy" 7414 0 0 "LTR"
"486" "Seq_51766:101639971..101656951" "LTR/unknown" 16980 0 0 "LTR"
"487" "Seq_51766:101647962..101655466" "LTR/Gypsy" 7504 0 0 "LTR"
"488" "Seq_51766:101741044..101742421" "DNA/DTC" 1377 0 0 "DNA"
"489" "Seq_51766:101751550..101758937" "LTR/Gypsy" 7387 0 0 "LTR"
"490" "Seq_51766:101786420..101795697" "LTR/Copia" 9277 0 0 "LTR"
"491" "Seq_51766:101927155..101938660" "LTR/Gypsy" 11505 0 0 "LTR"
"492" "Seq_51766:101979487..101993060" "LTR/Gypsy" 13573 0 0 "LTR"
"493" "Seq_51766:10204198..10204716" "MITE/DTA" 518 0 0 "MITE"
"494" "Seq_51766:102153529..102160898" "LTR/Gypsy" 7369 0 0 "LTR"
"495" "Seq_51766:102171466..102182120" "LTR/Gypsy" 10654 0 0 "LTR"
"496" "Seq_51766:102205419..102216625" "LTR/Copia" 11206 0 0 "LTR"
"497" "Seq_51766:102297163..102311129" "LTR/Gypsy" 13966 0 0 "LTR"
"498" "Seq_51766:102342793..102351968" "LTR/Copia" 9175 0 0 "LTR"
"499" "Seq_51766:102356168..102365794" "LTR/Copia" 9626 0 0 "LTR"
"500" "Seq_51766:102423443..102423727" "MITE/DTH" 284 0 0 "MITE"
"501" "Seq_51766:102435508..102452179" "LTR/unknown" 16671 0 0 "LTR"
"502" "Seq_51766:102498341..102505610" "LTR/Gypsy" 7269 0 0 "LTR"
"503" "Seq_51766:10259225..10259361" "MITE/DTH" 136 0 0 "MITE"
"504" "Seq_51766:102686290..102689753" "DNA/DTM" 3463 0 0 "DNA"
"505" "Seq_51766:102690110..102701000" "LTR/Gypsy" 10890 0 0 "LTR"
"506" "Seq_51766:102774736..102775145" "MITE/DTH" 409 0 0 "MITE"
"507" "Seq_51766:102802582..102812067" "LTR/Copia" 9485 0 0 "LTR"
"508" "Seq_51766:102852551..102854329" "DNA/DTC" 1778 0 0 "DNA"
"509" "Seq_51766:10286525..10287085" "MITE/DTH" 560 0 0 "MITE"
"510" "Seq_51766:102879610..102880343" "DNA/DTC" 733 0 0 "DNA"
"511" "Seq_51766:102901391..102902115" "DNA/DTC" 724 0 0 "DNA"
"512" "Seq_51766:102934387..102948587" "LTR/Gypsy" 14200 0 0 "LTR"
"513" "Seq_51766:103013018..103020342" "LTR/Gypsy" 7324 0 0 "LTR"
"514" "Seq_51766:103045847..103046533" "DNA/DTA" 686 0 0 "DNA"
"515" "Seq_51766:103060444..103069825" "LTR/Copia" 9381 0 0 "LTR"
"516" "Seq_51766:103144740..103144876" "MITE/DTH" 136 0 0 "MITE"
"517" "Seq_51766:103176389..103185753" "LTR/Copia" 9364 0 0 "LTR"
"518" "Seq_51766:10319619..10333135" "LTR/Gypsy" 13516 0 0 "LTR"
"519" "Seq_51766:103251044..103251180" "MITE/DTH" 136 0 0 "MITE"
"520" "Seq_51766:103310749..103319110" "LTR/Copia" 8361 0 0 "LTR"
"521" "Seq_51766:103327595..103336905" "LTR/Copia" 9310 0 0 "LTR"
"522" "Seq_51766:103377620..103385065" "LTR/Gypsy" 7445 0 0 "LTR"
"523" "Seq_51766:103394250..103401773" "LTR/Gypsy" 7523 0.739898329771415 9.03348284169135 "LTR"
"524" "Seq_51766:103416868..103423059" "LTR/Copia" 6191 0.899088214322461 10.977045940566 "LTR"
"525" "Seq_51766:10344243..10357951" "LTR/Gypsy" 13708 0 0 "LTR"
"526" "Seq_51766:103470081..103479646" "LTR/Gypsy" 9565 0 0 "LTR"
"527" "Seq_51766:103601464..103613335" "LTR/Gypsy" 11871 0 0 "LTR"
"528" "Seq_51766:103626259..103644631" "LTR/Gypsy" 18372 0 0 "LTR"
"529" "Seq_51766:103631850..103641924" "LTR/Gypsy" 10074 0 0 "LTR"
"530" "Seq_51766:103713926..103721253" "LTR/Gypsy" 7327 0 0 "LTR"
"531" "Seq_51766:103727663..103736987" "LTR/Copia" 9324 0 0 "LTR"
"532" "Seq_51766:103749795..103762549" "LTR/Copia" 12754 0 0 "LTR"
"533" "Seq_51766:103798078..103805494" "LTR/Gypsy" 7416 0 0 "LTR"
"534" "Seq_51766:103831655..103839500" "LTR/Copia" 7845 0 0 "LTR"
"535" "Seq_51766:103952726..103962307" "LTR/Gypsy" 9581 0 0 "LTR"
"536" "Seq_51766:104007633..104007712" "MITE/DTT" 79 0 0 "MITE"
"537" "Seq_51766:104064225..104071301" "LTR/Gypsy" 7076 0 0 "LTR"
"538" "Seq_51766:104181284..104190399" "LTR/Copia" 9115 0 0 "LTR"
"539" "Seq_51766:104252638..104262272" "LTR/Copia" 9634 0 0 "LTR"
"540" "Seq_51766:104264744..104267369" "DNA/DTM" 2625 0 0 "DNA"
"541" "Seq_51766:104280207..104293662" "LTR/Gypsy" 13455 0 0 "LTR"
"542" "Seq_51766:104288429..104291119" "DNA/DTM" 2690 0 0 "DNA"
"543" "Seq_51766:104400555..104408022" "LTR/Gypsy" 7467 0 0 "LTR"
"544" "Seq_51766:104481059..104485318" "DNA/DTC" 4259 0 0 "DNA"
"545" "Seq_51766:104592521..104601879" "LTR/Gypsy" 9358 0 0 "LTR"
"546" "Seq_51766:104669330..104676774" "LTR/Gypsy" 7444 0 0 "LTR"
"547" "Seq_51766:104750502..104761508" "LTR/Gypsy" 11006 0 0 "LTR"
"548" "Seq_51766:10481088..10490555" "LTR/Copia" 9467 0 0 "LTR"
"549" "Seq_51766:104834551..104835423" "DNA/DTA" 872 0 0 "DNA"
"550" "Seq_51766:10494617..10504007" "LTR/Copia" 9390 0 0 "LTR"
"551" "Seq_51766:105211869..105220332" "LTR/Copia" 8463 0 0 "LTR"
"552" "Seq_51766:105221306..105221821" "MITE/DTA" 515 0 0 "MITE"
"553" "Seq_51766:105248568..105257126" "LTR/Copia" 8558 0 0 "LTR"
"554" "Seq_51766:10525645..10528509" "DNA/DTM" 2864 0 0 "DNA"
"555" "Seq_51766:105302644..105317837" "LTR/Gypsy" 15193 0 0 "LTR"
"556" "Seq_51766:105307754..105308458" "DNA/DTA" 704 0 0 "DNA"
"557" "Seq_51766:105341475..105350899" "LTR/Gypsy" 9424 0 0 "LTR"
"558" "Seq_51766:105379994..105391750" "LTR/Copia" 11756 0 0 "LTR"
"559" "Seq_51766:105506730..105515835" "LTR/Copia" 9105 0.611340487080764 7.46390899703943 "LTR"
"560" "Seq_51766:105596908..105606538" "LTR/Gypsy" 9630 0 0 "LTR"
"561" "Seq_51766:105620998..105632558" "LTR/Gypsy" 11560 0 0 "LTR"
"562" "Seq_51766:105661935..105671342" "LTR/Copia" 9407 0 0 "LTR"
"563" "Seq_51766:105733615..105740956" "LTR/Gypsy" 7341 0 0 "LTR"
"564" "Seq_51766:105733617..105740958" "LTR/Gypsy" 7341 0 0 "LTR"
"565" "Seq_51766:105777150..105790863" "LTR/Gypsy" 13713 0 0 "LTR"
"566" "Seq_51766:105779811..105782500" "DNA/DTM" 2689 0 0 "DNA"
"567" "Seq_51766:105871513..105878881" "LTR/Gypsy" 7368 0 0 "LTR"
"568" "Seq_51766:105879124..105886590" "LTR/Gypsy" 7466 0 0 "LTR"
"569" "Seq_51766:105901622..105902552" "DNA/DTC" 930 0 0 "DNA"
"570" "Seq_51766:106052861..106053395" "MITE/DTA" 534 0 0 "MITE"
"571" "Seq_51766:10605903..10606418" "MITE/DTA" 515 0 0 "MITE"
"572" "Seq_51766:106189778..106197140" "LTR/Gypsy" 7362 0 0 "LTR"
"573" "Seq_51766:106245772..106248371" "DNA/DTM" 2599 0 0 "DNA"
"574" "Seq_51766:106254641..106257239" "DNA/DTM" 2598 0 0 "DNA"
"575" "Seq_51766:10625630..10633541" "LTR/Copia" 7911 0 0 "LTR"
"576" "Seq_51766:106279771..106282447" "DNA/Helitron" 2676 18.7205890186223 228.561294006874 "DNA"
"577" "Seq_51766:106284782..106294205" "LTR/Copia" 9423 0 0 "LTR"
"578" "Seq_51766:106312168..106316842" "DNA/DTM" 4674 0 0 "DNA"
"579" "Seq_51766:10634018..10634578" "MITE/DTA" 560 0 0 "MITE"
"580" "Seq_51766:106390621..106395623" "DNA/DTM" 5002 0 0 "DNA"
"581" "Seq_51766:106505960..106506275" "MITE/DTM" 315 0 0 "MITE"
"582" "Seq_51766:106523645..106523949" "MITE/DTM" 304 0 0 "MITE"
"583" "Seq_51766:106531357..106531661" "MITE/DTM" 304 0 0 "MITE"
"584" "Seq_51766:106592761..106606341" "LTR/Gypsy" 13580 0 0 "LTR"
"585" "Seq_51766:106654365..106668492" "LTR/Gypsy" 14127 0 0 "LTR"
"586" "Seq_51766:106671497..106680993" "LTR/Gypsy" 9496 0 0 "LTR"
"587" "Seq_51766:106707986..106722493" "LTR/unknown" 14507 0 0 "LTR"
"588" "Seq_51766:106744957..106754327" "LTR/Copia" 9370 0 0 "LTR"
"589" "Seq_51766:107042312..107049828" "LTR/Gypsy" 7516 0 0 "LTR"
"590" "Seq_51766:107060484..107070108" "LTR/Gypsy" 9624 0 0 "LTR"
"591" "Seq_51766:107099657..107112729" "LTR/Gypsy" 13072 0 0 "LTR"
"592" "Seq_51766:107526922..107538738" "LTR/Copia" 11816 0 0 "LTR"
"593" "Seq_51766:107542323..107549769" "LTR/Gypsy" 7446 0 0 "LTR"
"594" "Seq_51766:107557244..107570936" "LTR/Gypsy" 13692 0 0 "LTR"
"595" "Seq_51766:107638201..107646231" "LTR/Copia" 8030 0 0 "LTR"
"596" "Seq_51766:10770273..10770401" "MITE/DTH" 128 0 0 "MITE"
"597" "Seq_51766:107832782..107847671" "LTR/Gypsy" 14889 0 0 "LTR"
"598" "Seq_51766:107917481..107927122" "LTR/Gypsy" 9641 0 0 "LTR"
"599" "Seq_51766:107942726..107950100" "LTR/Gypsy" 7374 0 0 "LTR"
"600" "Seq_51766:107963917..107970660" "LTR/Copia" 6743 0 0 "LTR"
"601" "Seq_51766:107986333..107998410" "LTR/Gypsy" 12077 0 0 "LTR"
"602" "Seq_51766:108023925..108024061" "MITE/DTH" 136 0 0 "MITE"
"603" "Seq_51766:10802729..10811446" "LTR/unknown" 8717 0 0 "LTR"
"604" "Seq_51766:108089596..108101244" "LTR/Gypsy" 11648 0 0 "LTR"
"605" "Seq_51766:108151314..108160450" "LTR/Copia" 9136 0 0 "LTR"
"606" "Seq_51766:108161167..108168500" "LTR/Gypsy" 7333 0 0 "LTR"
"607" "Seq_51766:108262686..108272723" "LTR/Gypsy" 10037 0.554573591199597 6.77083704473887 "LTR"
"608" "Seq_51766:108319649..108319767" "MITE/DTH" 118 0 0 "MITE"
"609" "Seq_51766:108380927..108390432" "LTR/Copia" 9505 0 0 "LTR"
"610" "Seq_51766:108438206..108450994" "LTR/Gypsy" 12788 0 0 "LTR"
"611" "Seq_51766:108471265..108464988" "DNA/Helitron" 6277 6.20738982700214 75.7865604470778 "DNA"
"612" "Seq_51766:108481282..108490354" "LTR/Copia" 9072 0 0 "LTR"
"613" "Seq_51766:108666117..108677789" "LTR/unknown" 11672 0 0 "LTR"
"614" "Seq_51766:108765116..108775297" "LTR/Gypsy" 10181 0 0 "LTR"
"615" "Seq_51766:108793720..108804061" "LTR/Gypsy" 10341 0 0 "LTR"
"616" "Seq_51766:108861186..108870728" "LTR/Copia" 9542 0 0 "LTR"
"617" "Seq_51766:108970593..108971125" "MITE/DTA" 532 0 0 "MITE"
"618" "Seq_51766:109040289..109049747" "LTR/Copia" 9458 0 0 "LTR"
"619" "Seq_51766:109085258..109097949" "LTR/Gypsy" 12691 0 0 "LTR"
"620" "Seq_51766:109101518..109110857" "LTR/Copia" 9339 0 0 "LTR"
"621" "Seq_51766:109130670..109131131" "MITE/DTM" 461 0 0 "MITE"
"622" "Seq_51766:109193515..109198245" "DNA/DTM" 4730 0 0 "DNA"
"623" "Seq_51766:109351948..109359330" "LTR/Gypsy" 7382 0 0 "LTR"
"624" "Seq_51766:109373883..109380777" "LTR/Gypsy" 6894 0 0 "LTR"
"625" "Seq_51766:109393572..109393709" "MITE/DTH" 137 0 0 "MITE"
"626" "Seq_51766:109397564..109406385" "LTR/unknown" 8821 0 0 "LTR"
"627" "Seq_51766:109406959..109416631" "LTR/Gypsy" 9672 0 0 "LTR"
"628" "Seq_51766:10940699..10948920" "LTR/unknown" 8221 0 0 "LTR"
"629" "Seq_51766:10941620..10942080" "MITE/DTM" 460 0 0 "MITE"
"630" "Seq_51766:109554884..109555285" "MITE/DTM" 401 0 0 "MITE"
"631" "Seq_51766:109558953..109568073" "LTR/Copia" 9120 0 0 "LTR"
"632" "Seq_51766:109592853..109599007" "LTR/Copia" 6154 0 0 "LTR"
"633" "Seq_51766:109633766..109648527" "LTR/Gypsy" 14761 0 0 "LTR"
"634" "Seq_51766:109677835..109678385" "MITE/DTH" 550 0 0 "MITE"
"635" "Seq_51766:109690122..109702291" "LTR/Gypsy" 12169 0 0 "LTR"
"636" "Seq_51766:109829209..109832027" "DNA/DTC" 2818 47.4060054069867 578.784029110382 "DNA"
"637" "Seq_51766:109853616..109861024" "LTR/Gypsy" 7408 0 0 "LTR"
"638" "Seq_51766:109912696..109920170" "LTR/Gypsy" 7474 0 0 "LTR"
"639" "Seq_51766:109938..121469" "LTR/Gypsy" 11531 0 0 "LTR"
"640" "Seq_51766:109961389..109962289" "DNA/DTA" 900 18.5541837829012 226.529638060147 "DNA"
"641" "Seq_51766:110044036..110057909" "LTR/Gypsy" 13873 0 0 "LTR"
"642" "Seq_51766:110129015..110138528" "LTR/Copia" 9513 0 0 "LTR"
"643" "Seq_51766:110200029..110202573" "DNA/DTC" 2544 0 0 "DNA"
"644" "Seq_51766:110220772..110227591" "DNA/Helitron" 6819 4.08143066055899 49.8305407083472 "DNA"
"645" "Seq_51766:110282179..110297586" "LTR/Gypsy" 15407 0 0 "LTR"
"646" "Seq_51766:110285550..110286984" "DNA/DTA" 1434 0 0 "DNA"
"647" "Seq_51766:110349361..110358344" "LTR/Copia" 8983 0 0 "LTR"
"648" "Seq_51766:110415055..110427873" "LTR/Copia" 12818 0 0 "LTR"
"649" "Seq_51766:110462870..110472207" "LTR/Copia" 9337 0 0 "LTR"
"650" "Seq_51766:110471161..110474770" "DNA/DTM" 3609 0 0 "DNA"
"651" "Seq_51766:110530188..110531024" "DNA/DTA" 836 0 0 "DNA"
"652" "Seq_51766:110596943..110604395" "LTR/Gypsy" 7452 0 0 "LTR"
"653" "Seq_51766:110606778..110618338" "LTR/Gypsy" 11560 0 0 "LTR"
"654" "Seq_51766:110628301..110628608" "MITE/DTM" 307 0 0 "MITE"
"655" "Seq_51766:110637519..110651530" "LTR/Gypsy" 14011 0 0 "LTR"
"656" "Seq_51766:110668248..110677820" "LTR/Gypsy" 9572 0 0 "LTR"
"657" "Seq_51766:110790618..110799196" "LTR/Copia" 8578 0 0 "LTR"
"658" "Seq_51766:110836977..110846105" "LTR/Copia" 9128 0 0 "LTR"
"659" "Seq_51766:11089000..11098321" "LTR/Copia" 9321 0 0 "LTR"
