,0,1,2,3,4,5,6,7,8,9
831,TE_00009160_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand PROT|Retand RH|Retand INT|Retand,4,1,TE_00009160
832,TE_00009169_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00009169
833,TE_00009186_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00009186
834,TE_00009196_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,RT|Tekay,1,1,TE_00009196
835,TE_00009200_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00009200
836,TE_00009205_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00009205
837,TE_00009217_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00009217
838,TE_00009223_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00009223
839,TE_00009236_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale,1,1,TE_00009236
840,TE_00009246_LTR#LTR/Copia,LTR,Copia,SIRE,0,-,GAG|SIRE,1,2,TE_00009246
841,TE_00009252_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00009252
842,TE_00009302_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,PROT|CRM,1,1,TE_00009302
843,TE_00009307_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00009307
844,TE_00009308_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,PROT|CRM,1,1,TE_00009308
845,TE_00009316_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00009316
846,TE_00009320_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00009320
847,TE_00009329_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00009329
848,TE_00009333_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM,2,1,TE_00009333
849,TE_00009349_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00009349
850,TE_00009356_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,-,GAG|CRM PROT|CRM,2,1,TE_00009356
851,TE_00009363_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand RH|Retand INT|Retand,3,1,TE_00009363
852,TE_00009392_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009392
853,TE_00009397_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,4,1,TE_00009397
854,TE_00009400_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand RH|Retand INT|Retand,3,1,TE_00009400
855,TE_00009416_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009416
856,TE_00009442_LTR#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,GAG|Ogre,1,2,TE_00009442
857,TE_00009455_INT#LTR/unknown,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00009455
858,TE_00009470_INT#LTR/Copia,LTR,Copia,Ikeros,1,+,GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros,5,1,TE_00009470
859,TE_00009473_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00009473
860,TE_00009480_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina RH|Reina INT|Reina CHD|Reina,4,1,TE_00009480
861,TE_00009481_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,PROT|Reina RT|Reina,2,1,TE_00009481
862,TE_00009483_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00009483
863,TE_00009508_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009508
864,TE_00009513_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00009513
865,TE_00009514_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009514
866,TE_00009520_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00009520
867,TE_00009531_INT#LTR/Copia,LTR,Copia,Ivana,1,+,GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana,5,1,TE_00009531
868,TE_00009533_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00009533
869,TE_00009559_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00009559
870,TE_00009560_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00009560
871,TE_00009562_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,RT|CRM,1,1,TE_00009562
872,TE_00009593_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina RH|Reina INT|Reina CHD|Reina,4,1,TE_00009593
873,TE_00009628_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana RH|Ivana,3,1,TE_00009628
874,TE_00009629_INT#LTR/unknown,LTR,Copia,SIRE,0,-,GAG|SIRE,1,1,TE_00009629
875,TE_00009646_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00009646
876,TE_00009659_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00009659
877,TE_00009667_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00009667
878,TE_00009692_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00009692
879,TE_00009707_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009707
880,TE_00009727_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00009727
881,TE_00009732_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00009732
882,TE_00009734_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00009734
883,TE_00009738_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand INT|Retand,2,1,TE_00009738
884,TE_00009794_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00009794
885,TE_00009804_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00009804
886,TE_00009834_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina CHD|Reina,5,1,TE_00009834
887,TE_00009840_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,RH|SIRE,1,2,TE_00009840
888,TE_00009869_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00009869
889,TE_00009873_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00009873
890,TE_00009888_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00009888
891,TE_00009896_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,-,RH|Ogre,1,1,TE_00009896
892,TE_00009901_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00009901
893,TE_00009906_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00009906
894,TE_00009910_LTR#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand PROT|Retand,2,2,TE_00009910
895,TE_00009918_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand,1,1,TE_00009918
896,TE_00009921_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00009921
897,TE_00009931_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00009931
898,TE_00009935_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,4,1,TE_00009935
899,TE_00009937_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00009937
900,TE_00009938_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00009938
901,TE_00009943_INT#LTR/Copia,LTR,Copia,Ivana,0,+,PROT|Ivana RT|Ivana RH|Ivana,3,1,TE_00009943
902,TE_00009969_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand RT|LINE,3,1,TE_00009969
903,TE_00009972_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00009972
904,TE_00009975_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,PROT|CRM,1,1,TE_00009975
905,TE_00009993_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,4,1,TE_00009993
906,TE_00010007_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,RT|Ikeros RH|Ikeros,2,1,TE_00010007
907,TE_00010010_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010010
908,TE_00010017_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010017
909,TE_00010031_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana PROT|Ivana RH|Ivana,3,1,TE_00010031
910,TE_00010049_INT#LTR/unknown,LTR,Copia,Bianca,0,+,RH|Bianca,1,1,TE_00010049
911,TE_00010065_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010065
912,TE_00010070_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00010070
913,TE_00010076_INT#LTR/Gypsy,LTR,Gypsy,TatII,0,+,aRH|TatII,1,1,TE_00010076
914,TE_00010100_INT#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale,1,1,TE_00010100
915,TE_00010103_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00010103
916,TE_00010113_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00010113
917,TE_00010128_INT#LTR/unknown,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00010128
918,TE_00010130_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00010130
919,TE_00010146_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00010146
920,TE_00010154_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00010154
921,TE_00010155_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00010155
922,TE_00010162_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010162
923,TE_00010166_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,1,TE_00010166
924,TE_00010168_INT#LTR/unknown,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010168
925,TE_00010173_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca,1,1,TE_00010173
926,TE_00010179_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00010179
927,TE_00010181_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010181
928,TE_00010208_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00010208
929,TE_00010223_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010223
930,TE_00010227_INT#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale,1,1,TE_00010227
931,TE_00010231_INT#LTR/unknown,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00010231
932,TE_00010232_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00010232
933,TE_00010235_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RH|Bianca,3,1,TE_00010235
934,TE_00010236_INT#LTR/unknown,LTR,Gypsy,Reina,0,+,PROT|Reina,1,1,TE_00010236
935,TE_00010253_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010253
936,TE_00010272_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00010272
937,TE_00010281_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00010281
938,TE_00010296_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00010296
939,TE_00010301_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00010301
940,TE_00010307_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina INT|Reina CHD|Reina,4,1,TE_00010307
941,TE_00010337_INT#LTR/Copia,LTR,Copia,Ivana,1,+,GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana,5,1,TE_00010337
942,TE_00010354_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010354
943,TE_00010391_INT#LTR/Copia,LTR,Copia,Angela,0,+,GAG|Angela PROT|Angela INT|Angela RH|Angela,4,1,TE_00010391
944,TE_00010398_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010398
945,TE_00010401_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00010401
946,TE_00010405_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00010405
947,TE_00010414_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010414
948,TE_00010432_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00010432
949,TE_00010438_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand RT|Retand aRH|Ogre INT|Retand,4,1,TE_00010438
950,TE_00010454_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00010454
951,TE_00010455_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010455
952,TE_00010456_INT#LTR/Gypsy,LTR,Gypsy,TatII,0,-,aRH|TatII,1,1,TE_00010456
953,TE_00010470_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00010470
954,TE_00010474_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM,2,1,TE_00010474
955,TE_00010489_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina RH|Reina,2,1,TE_00010489
956,TE_00010491_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ale RH|Ale,2,1,TE_00010491
957,TE_00010496_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00010496
958,TE_00010499_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00010499
959,TE_00010500_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010500
960,TE_00010502_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00010502
961,TE_00010505_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010505
962,TE_00010532_INT#LTR/unknown,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00010532
963,TE_00010548_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,-,GAG|Tekay,1,1,TE_00010548
964,TE_00010569_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010569
965,TE_00010571_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana,1,1,TE_00010571
966,TE_00010575_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00010575
967,TE_00010592_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010592
968,TE_00010600_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00010600
969,TE_00010610_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00010610
970,TE_00010617_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00010617
971,TE_00010645_LTR#LTR/Gypsy,LTR,Gypsy,Tekay,0,?,RT|Tekay RH|Tekay INT|Tekay GAG|Tekay,4,2,TE_00010645
972,TE_00010650_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010650
973,TE_00010653_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,RT|SIRE,1,2,TE_00010653
974,TE_00010685_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00010685
975,TE_00010687_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010687
976,TE_00010695_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00010695
977,TE_00010706_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010706
978,TE_00010711_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00010711
979,TE_00010715_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00010715
980,TE_00010729_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana RH|Ivana,3,1,TE_00010729
981,TE_00010734_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010734
982,TE_00010737_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010737
983,TE_00010751_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand PROT|Retand RH|Retand INT|Retand,4,1,TE_00010751
984,TE_00010752_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010752
985,TE_00010758_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale RH|Ale,4,1,TE_00010758
986,TE_00010769_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00010769
987,TE_00010804_INT#LTR/Copia,LTR,Copia,Ale,0,-,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00010804
988,TE_00010811_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca,1,1,TE_00010811
989,TE_00010813_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana RH|Ivana,3,1,TE_00010813
990,TE_00010821_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand INT|Retand,2,1,TE_00010821
991,TE_00010824_INT#LTR/unknown,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00010824
992,TE_00010830_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RH|Reina CHD|Reina,2,1,TE_00010830
993,TE_00010849_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00010849
994,TE_00010871_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00010871
995,TE_00010873_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,-,GAG|CRM,1,1,TE_00010873
996,TE_00010877_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00010877
997,TE_00010879_LTR#LTR/Gypsy,LTR,Gypsy,Retand,0,-,PROT|Retand RT|Retand,2,2,TE_00010879
998,TE_00010894_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00010894
999,TE_00010898_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00010898
1000,TE_00010906_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,1,TE_00010906
1001,TE_00010918_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,1,TE_00010918
1002,TE_00010951_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010951
1003,TE_00010960_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina RH|Reina INT|Reina CHD|Reina,4,1,TE_00010960
1004,TE_00010972_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00010972
1005,TE_00010975_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00010975
1006,TE_00010978_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00010978
1007,TE_00010992_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00010992
1008,TE_00011000_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00011000
1009,TE_00011007_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011007
1010,TE_00011031_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand PROT|Retand,2,1,TE_00011031
1011,TE_00011066_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00011066
1012,TE_00011088_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011088
1013,TE_00011089_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011089
1014,TE_00011115_INT#LTR/Copia,LTR,Copia,Ale,0,?,INT|Ale PROT|Ale GAG|Ale RT|Ale RH|Ale,5,1,TE_00011115
1015,TE_00011120_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand RT|Retand,2,1,TE_00011120
1016,TE_00011167_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00011167
1017,TE_00011170_INT#LTR/unknown,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00011170
1018,TE_00011171_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca,1,1,TE_00011171
1019,TE_00011232_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,1,TE_00011232
1020,TE_00011235_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011235
1021,TE_00011260_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00011260
1022,TE_00011281_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00011281
1023,TE_00011283_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00011283
1024,TE_00011286_INT#LTR/Copia,LTR,Copia,Angela,0,+,PROT|Angela INT|Angela RH|Angela,3,1,TE_00011286
1025,TE_00011304_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00011304
1026,TE_00011320_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00011320
1027,TE_00011321_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011321
1028,TE_00011337_INT#LTR/unknown,LTR,Copia,Ale,0,+,RH|Ale,1,1,TE_00011337
1029,TE_00011343_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00011343
1030,TE_00011357_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011357
1031,TE_00011417_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00011417
1032,TE_00011425_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RH|Reina,1,1,TE_00011425
1033,TE_00011450_INT#LTR/Gypsy,LTR,Gypsy,Retand,1,+,GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand,5,1,TE_00011450
1034,TE_00011464_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina RH|Reina INT|Reina,3,1,TE_00011464
1035,TE_00011467_INT#LTR/Copia,LTR,Copia,Ivana,0,+,RT|Ivana RH|Ivana,2,1,TE_00011467
1036,TE_00011489_INT#LTR/Gypsy,LTR,Gypsy,TatII,0,+,aRH|TatII,1,1,TE_00011489
1037,TE_00011503_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00011503
